region_code,region,comuna_code,comuna,zone,step,start,end,active_cases_start,active_cases_end,delta_active_cases,pct_delta_active_cases,current
3,Atacama,3201,Chañaral,Total,3,2020-07-28,2020-12-17,9,0,-9,-100.0,0
3,Atacama,3201,Chañaral,Total,4,2020-12-17,2021-01-14,0,6,6,500.0,0
3,Atacama,3201,Chañaral,Total,3,2021-01-14,2021-01-21,6,16,10,166.66666666666666,0
3,Atacama,3201,Chañaral,Total,2,2021-01-21,2021-02-15,16,5,-11,-68.75,0
3,Atacama,3201,Chañaral,Total,3,2021-02-15,2021-02-27,5,33,28,560.0,0
3,Atacama,3201,Chañaral,Total,2,2021-02-27,2021-03-13,33,41,8,24.242424242424242,0
3,Atacama,3201,Chañaral,Total,1,2021-03-13,2021-04-29,41,17,-24,-58.53658536585367,0
3,Atacama,3201,Chañaral,Total,2,2021-04-29,2021-05-08,17,56,39,229.41176470588235,0
3,Atacama,3201,Chañaral,Total,1,2021-05-08,2021-05-24,56,5,-51,-91.07142857142857,0
3,Atacama,3201,Chañaral,Total,2,2021-05-24,2021-06-10,5,14,9,179.99999999999997,0
3,Atacama,3201,Chañaral,Total,3,2021-06-10,2021-06-24,14,19,5,35.71428571428572,1
3,Atacama,3101,Copiapó,Total,1,2020-07-28,2020-10-03,419,86,-333,-79.47494033412887,0
3,Atacama,3101,Copiapó,Total,2,2020-10-03,2020-11-05,86,57,-29,-33.720930232558146,0
3,Atacama,3101,Copiapó,Total,3,2020-11-05,2020-12-17,57,22,-35,-61.40350877192983,0
3,Atacama,3101,Copiapó,Total,4,2020-12-17,2021-01-09,22,124,102,463.6363636363637,0
3,Atacama,3101,Copiapó,Total,3,2021-01-09,2021-01-14,124,146,22,17.741935483870975,0
3,Atacama,3101,Copiapó,Total,2,2021-01-14,2021-02-06,146,247,101,69.17808219178083,0
3,Atacama,3101,Copiapó,Total,1,2021-02-06,2021-02-16,247,227,-20,-8.097165991902832,0
3,Atacama,3101,Copiapó,Total,2,2021-02-16,2021-04-10,227,510,283,124.66960352422909,0
3,Atacama,3101,Copiapó,Total,1,2021-04-10,2021-05-20,510,499,-11,-2.1568627450980427,0
3,Atacama,3101,Copiapó,Total,2,2021-05-20,2021-06-24,499,589,90,18.036072144288575,1
3,Atacama,3202,Diego de Almagro,Total,3,2020-07-28,2020-12-17,3,2,-1,-33.333333333333336,0
3,Atacama,3202,Diego de Almagro,Total,4,2020-12-17,2021-01-14,2,8,6,300.0,0
3,Atacama,3202,Diego de Almagro,Total,2,2021-01-14,2021-01-30,8,39,31,387.5,0
3,Atacama,3202,Diego de Almagro,Total,1,2021-01-30,2021-02-16,39,11,-28,-71.7948717948718,0
3,Atacama,3202,Diego de Almagro,Total,2,2021-02-16,2021-03-11,11,33,22,200.0,0
3,Atacama,3202,Diego de Almagro,Total,3,2021-03-11,2021-03-20,33,33,0,0.0,0
3,Atacama,3202,Diego de Almagro,Total,2,2021-03-20,2021-03-27,33,48,15,45.45454545454546,0
3,Atacama,3202,Diego de Almagro,Total,1,2021-03-27,2021-05-03,48,10,-38,-79.16666666666666,0
3,Atacama,3202,Diego de Almagro,Total,2,2021-05-03,2021-05-29,10,56,46,459.99999999999994,0
3,Atacama,3202,Diego de Almagro,Total,1,2021-05-29,2021-06-24,56,34,-22,-39.28571428571429,1
3,Atacama,3303,Freirina,Total,3,2020-07-28,2020-12-17,4,0,-4,-100.0,0
3,Atacama,3303,Freirina,Total,4,2020-12-17,2021-01-14,0,4,4,300.0,0
3,Atacama,3303,Freirina,Total,3,2021-01-14,2021-02-04,4,27,23,575.0,0
3,Atacama,3303,Freirina,Total,2,2021-02-04,2021-04-15,27,7,-20,-74.07407407407408,0
3,Atacama,3303,Freirina,Total,3,2021-04-15,2021-05-01,7,19,12,171.42857142857144,0
3,Atacama,3303,Freirina,Total,2,2021-05-01,2021-06-24,19,15,-4,-21.052631578947366,1
3,Atacama,3304,Huasco,Total,3,2020-07-28,2020-12-17,4,3,-1,-25.0,0
3,Atacama,3304,Huasco,Total,4,2020-12-17,2021-01-14,3,0,-3,-100.0,0
3,Atacama,3304,Huasco,Total,3,2021-01-14,2021-02-04,0,34,34,3300.0,0
3,Atacama,3304,Huasco,Total,2,2021-02-04,2021-03-18,34,38,4,11.764705882352944,0
3,Atacama,3304,Huasco,Total,1,2021-03-18,2021-04-15,38,9,-29,-76.31578947368422,0
3,Atacama,3304,Huasco,Total,2,2021-04-15,2021-04-22,9,3,-6,-66.66666666666667,0
3,Atacama,3304,Huasco,Total,3,2021-04-22,2021-05-29,3,26,23,766.6666666666666,0
3,Atacama,3304,Huasco,Total,2,2021-05-29,2021-06-24,26,31,5,19.23076923076923,1
3,Atacama,3103,Tierra Amarilla,Total,3,2020-07-28,2020-08-10,41,71,30,73.17073170731707,0
3,Atacama,3103,Tierra Amarilla,Total,1,2020-08-10,2020-10-03,71,13,-58,-81.69014084507043,0
3,Atacama,3103,Tierra Amarilla,Total,2,2020-10-03,2020-11-05,13,3,-10,-76.92307692307692,0
3,Atacama,3103,Tierra Amarilla,Total,3,2020-11-05,2020-12-17,3,0,-3,-100.0,0
3,Atacama,3103,Tierra Amarilla,Total,4,2020-12-17,2021-01-09,0,8,8,700.0,0
3,Atacama,3103,Tierra Amarilla,Total,3,2021-01-09,2021-01-14,8,12,4,50.0,0
3,Atacama,3103,Tierra Amarilla,Total,2,2021-01-14,2021-02-04,12,43,31,258.33333333333337,0
3,Atacama,3103,Tierra Amarilla,Total,1,2021-02-04,2021-03-01,43,14,-29,-67.44186046511628,0
3,Atacama,3103,Tierra Amarilla,Total,2,2021-03-01,2021-03-25,14,10,-4,-28.57142857142857,0
3,Atacama,3103,Tierra Amarilla,Total,3,2021-03-25,2021-04-10,10,23,13,129.99999999999997,0
3,Atacama,3103,Tierra Amarilla,Total,2,2021-04-10,2021-06-03,23,82,59,256.52173913043475,0
3,Atacama,3103,Tierra Amarilla,Total,1,2021-06-03,2021-06-24,82,45,-37,-45.12195121951219,1
3,Atacama,3301,Vallenar,Total,3,2020-07-28,2020-09-11,48,149,101,210.41666666666666,0
3,Atacama,3301,Vallenar,Total,1,2020-09-11,2020-10-26,149,23,-126,-84.56375838926175,0
3,Atacama,3301,Vallenar,Total,2,2020-10-26,2020-11-05,23,24,1,4.347826086956519,0
3,Atacama,3301,Vallenar,Total,3,2020-11-05,2020-12-17,24,19,-5,-20.833333333333336,0
3,Atacama,3301,Vallenar,Total,4,2020-12-17,2021-01-14,19,21,2,10.526315789473696,0
3,Atacama,3301,Vallenar,Total,3,2021-01-14,2021-01-21,21,76,55,261.9047619047619,0
3,Atacama,3301,Vallenar,Total,2,2021-01-21,2021-02-22,76,55,-21,-27.631578947368418,0
3,Atacama,3301,Vallenar,Total,3,2021-02-22,2021-03-20,55,118,63,114.54545454545455,0
3,Atacama,3301,Vallenar,Total,2,2021-03-20,2021-04-08,118,135,17,14.406779661016955,0
3,Atacama,3301,Vallenar,Total,1,2021-04-08,2021-05-17,135,146,11,8.148148148148149,0
